"Package","LibPath","Version","GithubRepo","GithubUsername","GithubRef","GithubSHA1"
"rappdirs","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","0.3.3",NA,NA,NA,NA
"raster","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","3.6-14",NA,NA,NA,NA
"rasterVis","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","0.51.5",NA,NA,NA,NA
"RColorBrewer","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","1.1-3",NA,NA,NA,NA
"Rcpp","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","1.0.10",NA,NA,NA,NA
"RcppArmadillo","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","0.11.4.4.0",NA,NA,NA,NA
"RcppEigen","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","0.3.3.9.3",NA,NA,NA,NA
"RcppParallel","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","5.1.6",NA,NA,NA,NA
"RCurl","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","1.98-1.10",NA,NA,NA,NA
"readr","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","2.1.3",NA,NA,NA,NA
"rematch2","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","2.1.2",NA,NA,NA,NA
"remotes","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","2.4.2",NA,NA,NA,NA
"reproducible","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","1.2.16.9024","reproducible","PredictiveEcology","f2dcc429ecf6283f9f141a9fe709c30d506b0e56","f2dcc429ecf6283f9f141a9fe709c30d506b0e56"
"Require","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","0.2.6.9018","Require","PredictiveEcology","5718f304e3d8ffd004c93bc33fc6742e6d46e143","5718f304e3d8ffd004c93bc33fc6742e6d46e143"
"rgdal","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","1.6-4",NA,NA,NA,NA
"rgeos","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","0.6-1",NA,NA,NA,NA
"rjson","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","0.2.21",NA,NA,NA,NA
"rlang","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","1.1.0",NA,NA,NA,NA
"rmapshaper","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","0.5.0",NA,NA,NA,NA
"rmarkdown","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","2.20",NA,NA,NA,NA
"rms","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","6.4-1",NA,NA,NA,NA
"rosm","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","0.2.6",NA,NA,NA,NA
"RPostgres","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","1.4.5",NA,NA,NA,NA
"rprojroot","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","2.0.3",NA,NA,NA,NA
"RPushbullet","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","0.3.4",NA,NA,NA,NA
"RSQLite","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","2.3.0",NA,NA,NA,NA
"rstatix","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","0.7.2",NA,NA,NA,NA
"rstudioapi","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","0.14",NA,NA,NA,NA
"rvest","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","1.0.3",NA,NA,NA,NA
"s2","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","1.1.2",NA,NA,NA,NA
"sandwich","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","3.0-2",NA,NA,NA,NA
"sass","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","0.4.5",NA,NA,NA,NA
"satellite","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","1.0.4",NA,NA,NA,NA
"scales","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","1.2.1",NA,NA,NA,NA
"SDMTools","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","1.1-221.2",NA,NA,NA,NA
"selectr","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","0.4-2",NA,NA,NA,NA
"servr","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","0.25",NA,NA,NA,NA
"sessioninfo","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","1.2.2",NA,NA,NA,NA
"sf","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","1.0-12",NA,NA,NA,NA
"sfheaders","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","0.4.0",NA,NA,NA,NA
"shiny","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","1.7.4",NA,NA,NA,NA
"shinyBS","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","0.61.1",NA,NA,NA,NA
"shinycssloaders","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","1.0.0",NA,NA,NA,NA
"shinydashboard","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","0.7.2",NA,NA,NA,NA
"shinyjs","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","2.1.0",NA,NA,NA,NA
"slackr","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","3.2.0",NA,NA,NA,NA
"sourcetools","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","0.1.7-1",NA,NA,NA,NA
"sp","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","1.6-0",NA,NA,NA,NA
"SpaDES.config","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","0.0.2.9065","SpaDES.config","PredictiveEcology","6885974e85f7ee9c07e1a3b9526b6a4ce98449ea","6885974e85f7ee9c07e1a3b9526b6a4ce98449ea"
"SpaDES.core","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","1.1.1","SpaDES.core","PredictiveEcology","1c52a5a0d30d30877fc1a18f83b0cfbd3cdd21d7","1c52a5a0d30d30877fc1a18f83b0cfbd3cdd21d7"
"SpaDES.project","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","0.0.7.9004","SpaDES.project","PredictiveEcology","b432860804aeb5f04888eff5aac76b893e076ee7","b432860804aeb5f04888eff5aac76b893e076ee7"
"SpaDES.tools","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","1.0.2","SpaDES.tools","PredictiveEcology","1d3f12ef34c5046432e003aeeff406724539c554","1d3f12ef34c5046432e003aeeff406724539c554"
"SparseM","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","1.81",NA,NA,NA,NA
"spatialEco","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","2.0-0",NA,NA,NA,NA
"SpatialPack","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","0.4",NA,NA,NA,NA
"spatstat.core","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","2.4-4",NA,NA,NA,NA
"spatstat.data","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","3.0-0",NA,NA,NA,NA
"spatstat.explore","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","3.0-6",NA,NA,NA,NA
"spatstat.geom","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","3.0-6",NA,NA,NA,NA
"spatstat.random","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","3.1-3",NA,NA,NA,NA
"spatstat.sparse","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","3.0-0",NA,NA,NA,NA
"spatstat.utils","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","3.0-2",NA,NA,NA,NA
"spData","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","2.2.1",NA,NA,NA,NA
"spdep","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","1.2-7",NA,NA,NA,NA
"stringfish","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","0.15.7",NA,NA,NA,NA
"stringi","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","1.7.12",NA,NA,NA,NA
"stringr","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","1.5.0",NA,NA,NA,NA
"SuppDists","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","1.1-9.7",NA,NA,NA,NA
"svglite","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","2.1.1",NA,NA,NA,NA
"sys","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","3.4.1",NA,NA,NA,NA
"systemfonts","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","1.0.4",NA,NA,NA,NA
"tensor","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","1.5",NA,NA,NA,NA
"terra","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","1.7-3",NA,NA,NA,NA
"testthat","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","3.1.6",NA,NA,NA,NA
"TH.data","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","1.1-1",NA,NA,NA,NA
"tibble","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","3.1.8",NA,NA,NA,NA
"tidyr","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","1.3.0",NA,NA,NA,NA
"tidyselect","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","1.2.0",NA,NA,NA,NA
"tiler","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","0.2.6","tiler","ropensci","af03464f48b7e216c6fdf7a644a80d2c25645f4e","af03464f48b7e216c6fdf7a644a80d2c25645f4e"
"timechange","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","0.2.0",NA,NA,NA,NA
"tinytex","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","0.44",NA,NA,NA,NA
"tmpdir","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","0.1.1","tmpdir","achubaty","b0a2faf8d00750f971964a9ead48f5051c44c4f2","b0a2faf8d00750f971964a9ead48f5051c44c4f2"
"tzdb","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","0.3.0",NA,NA,NA,NA
"units","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","0.8-1",NA,NA,NA,NA
"usethis","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","2.2.0",NA,NA,NA,NA
"utf8","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","1.2.3",NA,NA,NA,NA
"uuid","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","1.1-0",NA,NA,NA,NA
"V8","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","4.3.0",NA,NA,NA,NA
"vctrs","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","0.5.2",NA,NA,NA,NA
"VGAM","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","1.1-7",NA,NA,NA,NA
"viridis","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","0.6.2",NA,NA,NA,NA
"viridisLite","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","0.4.1",NA,NA,NA,NA
"vroom","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","1.6.1",NA,NA,NA,NA
"waldo","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","0.4.0",NA,NA,NA,NA
"webshot","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","0.5.4",NA,NA,NA,NA
"whisker","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","0.4.1",NA,NA,NA,NA
"withr","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","2.5.0",NA,NA,NA,NA
"wk","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","0.7.1",NA,NA,NA,NA
"xfun","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","0.37",NA,NA,NA,NA
"XML","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","3.99-0.13",NA,NA,NA,NA
"xml2","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","1.3.3",NA,NA,NA,NA
"xtable","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","1.8-4",NA,NA,NA,NA
"yaImpute","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","1.0-33",NA,NA,NA,NA
"yaml","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","2.3.7",NA,NA,NA,NA
"zip","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","2.3.0",NA,NA,NA,NA
"zoo","/home/achubaty/.local/share/R/LandWeb/packages/x86_64-pc-linux-gnu/4.2","1.8-11",NA,NA,NA,NA
